"Plot Title: RUT_JO_W3_20632238"
"#","Date Time, GMT-07:00","Abs Pres, mbar (LGR S/N: 20632238, SEN S/N: 20632238)","Temp, °C (LGR S/N: 20632238, SEN S/N: 20632238)","Coupler Detached (LGR S/N: 20632238)","Coupler Attached (LGR S/N: 20632238)","Host Connected (LGR S/N: 20632238)","End Of File (LGR S/N: 20632238)"
1388,01/02/25 10:00:00 AM,1045.4,7.582,,,,
1389,01/02/25 10:30:00 AM,1045.4,7.582,,,,
1390,01/02/25 11:00:00 AM,1045.6,7.582,,,,
1391,01/02/25 11:30:00 AM,1045.5,7.582,,,,
1392,01/02/25 12:00:00 PM,1045.1,7.582,,,,
1393,01/02/25 12:30:00 PM,1045.1,7.582,,,,
1394,01/02/25 01:00:00 PM,1044.2,7.582,,,,
1395,01/02/25 01:30:00 PM,1044.1,7.582,,,,
1396,01/02/25 02:00:00 PM,1044.2,7.582,,,,
1397,01/02/25 02:30:00 PM,1043.6,7.582,,,,
1398,01/02/25 03:00:00 PM,1043.9,7.582,,,,
1399,01/02/25 03:30:00 PM,1043.7,7.582,,,,
1400,01/02/25 04:00:00 PM,1044.1,7.582,,,,
1401,01/02/25 04:30:00 PM,1044.1,7.582,,,,
1402,01/02/25 05:00:00 PM,1044.1,7.582,,,,
1403,01/02/25 05:30:00 PM,1044.1,7.582,,,,
1404,01/02/25 06:00:00 PM,1044.1,7.582,,,,
1405,01/02/25 06:30:00 PM,1043.9,7.582,,,,
1406,01/02/25 07:00:00 PM,1043.7,7.582,,,,
1407,01/02/25 07:30:00 PM,1043.5,7.582,,,,
1408,01/02/25 08:00:00 PM,1043.4,7.582,,,,
1409,01/02/25 08:30:00 PM,1043.2,7.582,,,,
1410,01/02/25 09:00:00 PM,1043.0,7.582,,,,
1411,01/02/25 09:30:00 PM,1042.5,7.582,,,,
1412,01/02/25 10:00:00 PM,1042.0,7.582,,,,
1413,01/02/25 10:30:00 PM,1041.6,7.582,,,,
1414,01/02/25 11:00:00 PM,1041.3,7.582,,,,
1415,01/02/25 11:30:00 PM,1041.4,7.582,,,,
1416,01/03/25 12:00:00 AM,1041.2,7.582,,,,
1417,01/03/25 12:30:00 AM,1040.7,7.582,,,,
1418,01/03/25 01:00:00 AM,1039.9,7.582,,,,
1419,01/03/25 01:30:00 AM,1038.9,7.582,,,,
1420,01/03/25 02:00:00 AM,1038.0,7.582,,,,
1421,01/03/25 02:30:00 AM,1037.3,7.582,,,,
1422,01/03/25 03:00:00 AM,1036.4,7.582,,,,
1423,01/03/25 03:30:00 AM,1035.7,7.582,,,,
1424,01/03/25 04:00:00 AM,1034.7,7.582,,,,
1425,01/03/25 04:30:00 AM,1033.6,7.582,,,,
1426,01/03/25 05:00:00 AM,1032.5,7.582,,,,
1427,01/03/25 05:30:00 AM,1031.3,7.582,,,,
1428,01/03/25 06:00:00 AM,1030.6,7.582,,,,
1429,01/03/25 06:30:00 AM,1029.8,7.582,,,,
1430,01/03/25 07:00:00 AM,1029.0,7.582,,,,
1431,01/03/25 07:30:00 AM,1028.6,7.582,,,,
1432,01/03/25 08:00:00 AM,1028.0,7.582,,,,
1433,01/03/25 08:30:00 AM,1027.5,7.582,,,,
1434,01/03/25 09:00:00 AM,1027.3,7.582,,,,
1435,01/03/25 09:30:00 AM,1027.2,7.582,,,,
1436,01/03/25 10:00:00 AM,1027.3,7.582,,,,
1437,01/03/25 10:30:00 AM,1027.2,7.582,,,,
1438,01/03/25 11:00:00 AM,1027.2,7.582,,,,
1439,01/03/25 11:30:00 AM,1027.3,7.582,,,,
1440,01/03/25 12:00:00 PM,1027.6,7.582,,,,
1441,01/03/25 12:30:00 PM,1027.5,7.582,,,,
1442,01/03/25 01:00:00 PM,1027.5,7.582,,,,
1443,01/03/25 01:30:00 PM,1028.2,7.481,,,,
1444,01/03/25 02:00:00 PM,1028.2,7.582,,,,
1445,01/03/25 02:30:00 PM,1028.1,7.481,,,,
1446,01/03/25 03:00:00 PM,1028.2,7.481,,,,
1447,01/03/25 03:30:00 PM,1028.7,7.481,,,,
1448,01/03/25 04:00:00 PM,1029.4,7.481,,,,
1449,01/03/25 04:30:00 PM,1029.8,7.481,,,,
1450,01/03/25 05:00:00 PM,1029.9,7.481,,,,
1451,01/03/25 05:30:00 PM,1029.9,7.481,,,,
1452,01/03/25 06:00:00 PM,1030.0,7.481,,,,
1453,01/03/25 06:30:00 PM,1030.6,7.481,,,,
1454,01/03/25 07:00:00 PM,1030.6,7.481,,,,
1455,01/03/25 07:30:00 PM,1030.9,7.481,,,,
1456,01/03/25 08:00:00 PM,1030.9,7.481,,,,
1457,01/03/25 08:30:00 PM,1031.3,7.481,,,,
1458,01/03/25 09:00:00 PM,1031.8,7.481,,,,
1459,01/03/25 09:30:00 PM,1032.4,7.481,,,,
1460,01/03/25 10:00:00 PM,1032.3,7.481,,,,
1461,01/03/25 10:30:00 PM,1032.6,7.481,,,,
1462,01/03/25 11:00:00 PM,1032.8,7.481,,,,
1463,01/03/25 11:30:00 PM,1033.0,7.481,,,,
1464,01/04/25 12:00:00 AM,1033.2,7.481,,,,
1465,01/04/25 12:30:00 AM,1033.4,7.481,,,,
1466,01/04/25 01:00:00 AM,1033.4,7.481,,,,
1467,01/04/25 01:30:00 AM,1033.7,7.481,,,,
1468,01/04/25 02:00:00 AM,1033.7,7.481,,,,
1469,01/04/25 02:30:00 AM,1034.1,7.481,,,,
1470,01/04/25 03:00:00 AM,1034.5,7.481,,,,
1471,01/04/25 03:30:00 AM,1034.8,7.481,,,,
1472,01/04/25 04:00:00 AM,1034.9,7.481,,,,
1473,01/04/25 04:30:00 AM,1034.7,7.481,,,,
1474,01/04/25 05:00:00 AM,1034.5,7.481,,,,
1475,01/04/25 05:30:00 AM,1034.2,7.481,,,,
1476,01/04/25 06:00:00 AM,1034.0,7.481,,,,
1477,01/04/25 06:30:00 AM,1034.2,7.481,,,,
1478,01/04/25 07:00:00 AM,1034.1,7.481,,,,
1479,01/04/25 07:30:00 AM,1034.0,7.481,,,,
1480,01/04/25 08:00:00 AM,1034.1,7.481,,,,
1481,01/04/25 08:30:00 AM,1034.0,7.481,,,,
1482,01/04/25 09:00:00 AM,1033.7,7.481,,,,
1483,01/04/25 09:30:00 AM,1033.7,7.481,,,,
1484,01/04/25 10:00:00 AM,1033.7,7.481,,,,
1485,01/04/25 10:30:00 AM,1033.7,7.481,,,,
1486,01/04/25 11:00:00 AM,1033.7,7.481,,,,
1487,01/04/25 11:30:00 AM,1033.7,7.481,,,,
1488,01/04/25 12:00:00 PM,1033.0,7.481,,,,
1489,01/04/25 12:30:00 PM,1032.4,7.481,,,,
1490,01/04/25 01:00:00 PM,1032.1,7.481,,,,
1491,01/04/25 01:30:00 PM,1031.6,7.481,,,,
1492,01/04/25 02:00:00 PM,1031.2,7.481,,,,
1493,01/04/25 02:30:00 PM,1031.2,7.481,,,,
1494,01/04/25 03:00:00 PM,1031.5,7.481,,,,
1495,01/04/25 03:30:00 PM,1031.6,7.481,,,,
1496,01/04/25 04:00:00 PM,1031.5,7.481,,,,
1497,01/04/25 04:30:00 PM,1031.5,7.481,,,,
1498,01/04/25 05:00:00 PM,1031.5,7.481,,,,
1499,01/04/25 05:30:00 PM,1031.4,7.481,,,,
1500,01/04/25 06:00:00 PM,1031.0,7.481,,,,
1501,01/04/25 06:30:00 PM,1030.2,7.481,,,,
1502,01/04/25 07:00:00 PM,1029.8,7.481,,,,
1503,01/04/25 07:30:00 PM,1029.0,7.481,,,,
1504,01/04/25 08:00:00 PM,1028.6,7.481,,,,
1505,01/04/25 08:30:00 PM,1028.3,7.481,,,,
1506,01/04/25 09:00:00 PM,1027.8,7.481,,,,
1507,01/04/25 09:30:00 PM,1027.3,7.481,,,,
1508,01/04/25 10:00:00 PM,1027.1,7.481,,,,
1509,01/04/25 10:30:00 PM,1027.0,7.481,,,,
1510,01/04/25 11:00:00 PM,1026.9,7.481,,,,
1511,01/04/25 11:30:00 PM,1027.0,7.481,,,,
1512,01/05/25 12:00:00 AM,1026.9,7.481,,,,
1513,01/05/25 12:30:00 AM,1027.2,7.481,,,,
1514,01/05/25 01:00:00 AM,1027.1,7.481,,,,
1515,01/05/25 01:30:00 AM,1027.0,7.481,,,,
1516,01/05/25 02:00:00 AM,1027.1,7.481,,,,
1517,01/05/25 02:30:00 AM,1027.0,7.481,,,,
1518,01/05/25 03:00:00 AM,1027.2,7.481,,,,
1519,01/05/25 03:30:00 AM,1027.3,7.481,,,,
1520,01/05/25 04:00:00 AM,1027.6,7.481,,,,
1521,01/05/25 04:30:00 AM,1027.7,7.481,,,,
1522,01/05/25 05:00:00 AM,1027.8,7.481,,,,
1523,01/05/25 05:30:00 AM,1028.3,7.481,,,,
1524,01/05/25 06:00:00 AM,1028.4,7.481,,,,
1525,01/05/25 06:30:00 AM,1028.5,7.381,,,,
1526,01/05/25 07:00:00 AM,1028.9,7.381,,,,
1527,01/05/25 07:30:00 AM,1029.4,7.381,,,,
1528,01/05/25 08:00:00 AM,1029.6,7.381,,,,
1529,01/05/25 08:30:00 AM,1029.5,7.381,,,,
1530,01/05/25 09:00:00 AM,1030.1,7.381,,,,
1531,01/05/25 09:30:00 AM,1031.0,7.381,,,,
1532,01/05/25 10:00:00 AM,1031.7,7.381,,,,
1533,01/05/25 10:30:00 AM,1032.2,7.381,,,,
1534,01/05/25 11:00:00 AM,1032.9,7.381,,,,
1535,01/05/25 11:30:00 AM,1033.3,7.381,,,,
1536,01/05/25 12:00:00 PM,1033.7,7.381,,,,
1537,01/05/25 12:30:00 PM,1033.6,7.381,,,,
1538,01/05/25 01:00:00 PM,1033.8,7.381,,,,
1539,01/05/25 01:30:00 PM,1033.7,7.381,,,,
1540,01/05/25 02:00:00 PM,1033.8,7.381,,,,
1541,01/05/25 02:30:00 PM,1034.0,7.381,,,,
1542,01/05/25 03:00:00 PM,1034.0,7.381,,,,
1543,01/05/25 03:30:00 PM,1034.2,7.381,,,,
1544,01/05/25 04:00:00 PM,1034.6,7.381,,,,
1545,01/05/25 04:30:00 PM,1034.8,7.381,,,,
1546,01/05/25 05:00:00 PM,1035.1,7.381,,,,
1547,01/05/25 05:30:00 PM,1035.2,7.381,,,,
1548,01/05/25 06:00:00 PM,1035.2,7.381,,,,
1549,01/05/25 06:30:00 PM,1035.2,7.381,,,,
1550,01/05/25 07:00:00 PM,1035.1,7.381,,,,
1551,01/05/25 07:30:00 PM,1035.5,7.381,,,,
1552,01/05/25 08:00:00 PM,1035.5,7.381,,,,
1553,01/05/25 08:30:00 PM,1035.9,7.381,,,,
1554,01/05/25 09:00:00 PM,1036.1,7.381,,,,
1555,01/05/25 09:30:00 PM,1036.2,7.381,,,,
1556,01/05/25 10:00:00 PM,1035.9,7.381,,,,
1557,01/05/25 10:30:00 PM,1035.9,7.381,,,,
1558,01/05/25 11:00:00 PM,1036.3,7.381,,,,
1559,01/05/25 11:30:00 PM,1036.3,7.381,,,,
1560,01/06/25 12:00:00 AM,1036.4,7.381,,,,
1561,01/06/25 12:30:00 AM,1036.4,7.381,,,,
1562,01/06/25 01:00:00 AM,1036.6,7.381,,,,
1563,01/06/25 01:30:00 AM,1036.9,7.381,,,,
1564,01/06/25 02:00:00 AM,1036.9,7.381,,,,
1565,01/06/25 02:30:00 AM,1037.3,7.381,,,,
1566,01/06/25 03:00:00 AM,1037.7,7.381,,,,
1567,01/06/25 03:30:00 AM,1038.0,7.381,,,,
1568,01/06/25 04:00:00 AM,1038.6,7.381,,,,
1569,01/06/25 04:30:00 AM,1038.8,7.381,,,,
1570,01/06/25 05:00:00 AM,1038.6,7.381,,,,
1571,01/06/25 05:30:00 AM,1038.8,7.381,,,,
1572,01/06/25 06:00:00 AM,1038.2,7.381,,,,
1573,01/06/25 06:30:00 AM,1038.1,7.381,,,,
1574,01/06/25 07:00:00 AM,1038.0,7.381,,,,
1575,01/06/25 07:30:00 AM,1038.3,7.381,,,,
1576,01/06/25 08:00:00 AM,1038.6,7.381,,,,
1577,01/06/25 08:30:00 AM,1038.7,7.381,,,,
1578,01/06/25 09:00:00 AM,1038.3,7.381,,,,
1579,01/06/25 09:30:00 AM,1038.8,7.381,,,,
1580,01/06/25 10:00:00 AM,1038.8,7.381,,,,
1581,01/06/25 10:30:00 AM,1039.4,7.381,,,,
1582,01/06/25 11:00:00 AM,1039.9,7.381,,,,
1583,01/06/25 11:30:00 AM,1040.2,7.381,,,,
1584,01/06/25 12:00:00 PM,1040.5,7.381,,,,
1585,01/06/25 12:30:00 PM,1040.4,7.381,,,,
1586,01/06/25 01:00:00 PM,1040.6,7.381,,,,
1587,01/06/25 01:30:00 PM,1040.9,7.381,,,,
1588,01/06/25 02:00:00 PM,1041.0,7.381,,,,
1589,01/06/25 02:30:00 PM,1041.1,7.381,,,,
1590,01/06/25 03:00:00 PM,1041.0,7.381,,,,
1591,01/06/25 03:30:00 PM,1041.1,7.381,,,,
1592,01/06/25 04:00:00 PM,1040.7,7.381,,,,
1593,01/06/25 04:30:00 PM,1040.6,7.381,,,,
1594,01/06/25 05:00:00 PM,1040.5,7.381,,,,
1595,01/06/25 05:30:00 PM,1040.7,7.381,,,,
1596,01/06/25 06:00:00 PM,1041.0,7.381,,,,
1597,01/06/25 06:30:00 PM,1041.0,7.381,,,,
1598,01/06/25 07:00:00 PM,1041.1,7.381,,,,
1599,01/06/25 07:30:00 PM,1041.1,7.381,,,,
1600,01/06/25 08:00:00 PM,1041.1,7.381,,,,
1601,01/06/25 08:30:00 PM,1041.0,7.381,,,,
1602,01/06/25 09:00:00 PM,1041.2,7.381,,,,
1603,01/06/25 09:30:00 PM,1041.0,7.381,,,,
1604,01/06/25 10:00:00 PM,1040.8,7.381,,,,
1605,01/06/25 10:30:00 PM,1041.0,7.381,,,,
1606,01/06/25 11:00:00 PM,1041.4,7.381,,,,
1607,01/06/25 11:30:00 PM,1041.1,7.381,,,,
1608,01/07/25 12:00:00 AM,1041.1,7.381,,,,
1609,01/07/25 12:30:00 AM,1041.0,7.381,,,,
1610,01/07/25 01:00:00 AM,1040.6,7.381,,,,
1611,01/07/25 01:30:00 AM,1040.5,7.381,,,,
1612,01/07/25 02:00:00 AM,1040.7,7.381,,,,
1613,01/07/25 02:30:00 AM,1040.4,7.381,,,,
1614,01/07/25 03:00:00 AM,1040.1,7.381,,,,
1615,01/07/25 03:30:00 AM,1039.9,7.381,,,,
1616,01/07/25 04:00:00 AM,1039.5,7.381,,,,
1617,01/07/25 04:30:00 AM,1039.3,7.381,,,,
1618,01/07/25 05:00:00 AM,1039.4,7.280,,,,
1619,01/07/25 05:30:00 AM,1039.2,7.280,,,,
1620,01/07/25 06:00:00 AM,1039.0,7.280,,,,
1621,01/07/25 06:30:00 AM,1038.5,7.280,,,,
1622,01/07/25 07:00:00 AM,1038.7,7.280,,,,
1623,01/07/25 07:30:00 AM,1038.6,7.280,,,,
1624,01/07/25 08:00:00 AM,1039.1,7.280,,,,
1625,01/07/25 08:30:00 AM,1039.3,7.280,,,,
1626,01/07/25 09:00:00 AM,1039.7,7.280,,,,
1627,01/07/25 09:30:00 AM,1039.7,7.280,,,,
1628,01/07/25 10:00:00 AM,1039.6,7.280,,,,
1629,01/07/25 10:30:00 AM,1039.4,7.280,,,,
1630,01/07/25 11:00:00 AM,1039.6,7.280,,,,
1631,01/07/25 11:30:00 AM,1039.5,7.280,,,,
1632,01/07/25 12:00:00 PM,1039.2,7.280,,,,
1633,01/07/25 12:30:00 PM,1038.9,7.280,,,,
1634,01/07/25 01:00:00 PM,1037.5,7.280,,,,
1635,01/07/25 01:30:00 PM,1035.8,7.280,,,,
1636,01/07/25 02:00:00 PM,1035.8,7.280,,,,
1637,01/07/25 02:30:00 PM,1035.5,7.280,,,,
1638,01/07/25 03:00:00 PM,1035.7,7.280,,,,
1639,01/07/25 03:30:00 PM,1035.4,7.280,,,,
1640,01/07/25 04:00:00 PM,1035.7,7.280,,,,
1641,01/07/25 04:30:00 PM,1035.1,7.280,,,,
1642,01/07/25 05:00:00 PM,1034.8,7.280,,,,
1643,01/07/25 05:30:00 PM,1034.6,7.280,,,,
1644,01/07/25 06:00:00 PM,1034.8,7.280,,,,
1645,01/07/25 06:30:00 PM,1034.1,7.280,,,,
1646,01/07/25 07:00:00 PM,1034.8,7.280,,,,
1647,01/07/25 07:30:00 PM,1034.1,7.280,,,,
1648,01/07/25 08:00:00 PM,1034.3,7.280,,,,
1649,01/07/25 08:30:00 PM,1034.3,7.280,,,,
1650,01/07/25 09:00:00 PM,1034.3,7.280,,,,
1651,01/07/25 09:30:00 PM,1033.8,7.280,,,,
1652,01/07/25 10:00:00 PM,1033.2,7.280,,,,
1653,01/07/25 10:30:00 PM,1032.9,7.280,,,,
1654,01/07/25 11:00:00 PM,1032.9,7.280,,,,
1655,01/07/25 11:30:00 PM,1032.9,7.280,,,,
1656,01/08/25 12:00:00 AM,1033.2,7.280,,,,
1657,01/08/25 12:30:00 AM,1033.5,7.280,,,,
1658,01/08/25 01:00:00 AM,1034.7,7.280,,,,
1659,01/08/25 01:30:00 AM,1034.8,7.280,,,,
1660,01/08/25 02:00:00 AM,1034.9,7.280,,,,
1661,01/08/25 02:30:00 AM,1035.2,7.280,,,,
1662,01/08/25 03:00:00 AM,1035.3,7.280,,,,
1663,01/08/25 03:30:00 AM,1036.0,7.280,,,,
1664,01/08/25 04:00:00 AM,1035.9,7.280,,,,
1665,01/08/25 04:30:00 AM,1035.4,7.280,,,,
1666,01/08/25 05:00:00 AM,1035.7,7.280,,,,
1667,01/08/25 05:30:00 AM,1035.3,7.280,,,,
1668,01/08/25 06:00:00 AM,1035.3,7.280,,,,
1669,01/08/25 06:30:00 AM,1035.4,7.280,,,,
1670,01/08/25 07:00:00 AM,1035.7,7.280,,,,
1671,01/08/25 07:30:00 AM,1035.7,7.280,,,,
1672,01/08/25 08:00:00 AM,1035.7,7.280,,,,
1673,01/08/25 08:30:00 AM,1035.9,7.280,,,,
1674,01/08/25 09:00:00 AM,1036.6,7.280,,,,
1675,01/08/25 09:30:00 AM,1036.6,7.280,,,,
1676,01/08/25 10:00:00 AM,1037.3,7.280,,,,
1677,01/08/25 10:30:00 AM,1037.6,7.280,,,,
1678,01/08/25 11:00:00 AM,1037.8,7.280,,,,
1679,01/08/25 11:30:00 AM,1037.8,7.280,,,,
1680,01/08/25 12:00:00 PM,1037.3,7.280,,,,
1681,01/08/25 12:30:00 PM,1036.6,7.280,,,,
1682,01/08/25 01:00:00 PM,1036.2,7.280,,,,
1683,01/08/25 01:30:00 PM,1036.4,7.280,,,,
1684,01/08/25 02:00:00 PM,1036.1,7.280,,,,
1685,01/08/25 02:30:00 PM,1036.2,7.280,,,,
1686,01/08/25 03:00:00 PM,1035.9,7.280,,,,
1687,01/08/25 03:30:00 PM,1035.7,7.280,,,,
1688,01/08/25 04:00:00 PM,1035.7,7.280,,,,
1689,01/08/25 04:30:00 PM,1036.0,7.280,,,,
1690,01/08/25 05:00:00 PM,1036.4,7.280,,,,
1691,01/08/25 05:30:00 PM,1036.6,7.280,,,,
1692,01/08/25 06:00:00 PM,1036.4,7.280,,,,
1693,01/08/25 06:30:00 PM,1036.7,7.280,,,,
1694,01/08/25 07:00:00 PM,1037.1,7.280,,,,
1695,01/08/25 07:30:00 PM,1037.5,7.280,,,,
1696,01/08/25 08:00:00 PM,1037.4,7.280,,,,
1697,01/08/25 08:30:00 PM,1037.4,7.280,,,,
1698,01/08/25 09:00:00 PM,1036.9,7.280,,,,
1699,01/08/25 09:30:00 PM,1037.2,7.280,,,,
1700,01/08/25 10:00:00 PM,1037.3,7.280,,,,
1701,01/08/25 10:30:00 PM,1037.1,7.280,,,,
1702,01/08/25 11:00:00 PM,1037.3,7.280,,,,
1703,01/08/25 11:30:00 PM,1037.0,7.280,,,,
1704,01/09/25 12:00:00 AM,1037.6,7.280,,,,
1705,01/09/25 12:30:00 AM,1037.3,7.280,,,,
1706,01/09/25 01:00:00 AM,1037.4,7.280,,,,
1707,01/09/25 01:30:00 AM,1037.5,7.280,,,,
1708,01/09/25 02:00:00 AM,1037.2,7.280,,,,
1709,01/09/25 02:30:00 AM,1037.4,7.280,,,,
1710,01/09/25 03:00:00 AM,1037.7,7.280,,,,
1711,01/09/25 03:30:00 AM,1037.8,7.280,,,,
1712,01/09/25 04:00:00 AM,1038.1,7.280,,,,
1713,01/09/25 04:30:00 AM,1037.9,7.280,,,,
1714,01/09/25 05:00:00 AM,1037.2,7.280,,,,
1715,01/09/25 05:30:00 AM,1036.2,7.280,,,,
1716,01/09/25 06:00:00 AM,1035.6,7.280,,,,
1717,01/09/25 06:30:00 AM,1035.7,7.280,,,,
1718,01/09/25 07:00:00 AM,1035.8,7.280,,,,
1719,01/09/25 07:30:00 AM,1036.2,7.280,,,,
1720,01/09/25 08:00:00 AM,1036.0,7.280,,,,
1721,01/09/25 08:30:00 AM,1035.9,7.280,,,,
1722,01/09/25 09:00:00 AM,1036.4,7.280,,,,
1723,01/09/25 09:30:00 AM,1036.7,7.280,,,,
1724,01/09/25 10:00:00 AM,1036.2,7.280,,,,
1725,01/09/25 10:30:00 AM,1036.1,7.280,,,,
1726,01/09/25 11:00:00 AM,1036.0,7.280,,,,
1727,01/09/25 11:30:00 AM,1035.2,7.280,,,,
1728,01/09/25 12:00:00 PM,1034.8,7.280,,,,
1729,01/09/25 12:30:00 PM,1034.0,7.280,,,,
1730,01/09/25 01:00:00 PM,1033.9,7.280,,,,
1731,01/09/25 01:30:00 PM,1033.4,7.280,,,,
1732,01/09/25 02:00:00 PM,1033.1,7.280,,,,
1733,01/09/25 02:30:00 PM,1032.8,7.280,,,,
1734,01/09/25 03:00:00 PM,1032.2,7.280,,,,
1735,01/09/25 03:30:00 PM,1031.7,7.280,,,,
1736,01/09/25 04:00:00 PM,1031.4,7.280,,,,
1737,01/09/25 04:30:00 PM,1030.9,7.280,,,,
1738,01/09/25 05:00:00 PM,1030.7,7.280,,,,
1739,01/09/25 05:30:00 PM,1030.4,7.280,,,,
1740,01/09/25 06:00:00 PM,1030.3,7.280,,,,
1741,01/09/25 06:30:00 PM,1030.3,7.280,,,,
1742,01/09/25 07:00:00 PM,1030.1,7.280,,,,
1743,01/09/25 07:30:00 PM,1030.1,7.280,,,,
1744,01/09/25 08:00:00 PM,1029.9,7.280,,,,
1745,01/09/25 08:30:00 PM,1029.7,7.280,,,,
1746,01/09/25 09:00:00 PM,1029.8,7.280,,,,
1747,01/09/25 09:30:00 PM,1029.4,7.280,,,,
1748,01/09/25 10:00:00 PM,1029.4,7.280,,,,
1749,01/09/25 10:30:00 PM,1028.5,7.280,,,,
1750,01/09/25 11:00:00 PM,1027.8,7.280,,,,
1751,01/09/25 11:30:00 PM,1027.3,7.280,,,,
1752,01/10/25 12:00:00 AM,1026.9,7.280,,,,
1753,01/10/25 12:30:00 AM,1026.2,7.280,,,,
1754,01/10/25 01:00:00 AM,1025.5,7.280,,,,
1755,01/10/25 01:30:00 AM,1025.7,7.280,,,,
1756,01/10/25 02:00:00 AM,1025.8,7.280,,,,
1757,01/10/25 02:30:00 AM,1026.2,7.280,,,,
1758,01/10/25 03:00:00 AM,1026.2,7.280,,,,
1759,01/10/25 03:30:00 AM,1026.1,7.280,,,,
1760,01/10/25 04:00:00 AM,1025.2,7.280,,,,
1761,01/10/25 04:30:00 AM,1024.9,7.280,,,,
1762,01/10/25 05:00:00 AM,1025.6,7.280,,,,
1763,01/10/25 05:30:00 AM,1026.2,7.280,,,,
1764,01/10/25 06:00:00 AM,1025.3,7.280,,,,
1765,01/10/25 06:30:00 AM,1024.9,7.280,,,,
1766,01/10/25 07:00:00 AM,1024.7,7.280,,,,
1767,01/10/25 07:30:00 AM,1024.5,7.280,,,,
1768,01/10/25 08:00:00 AM,1024.3,7.280,,,,
1769,01/10/25 08:30:00 AM,1024.5,7.280,,,,
1770,01/10/25 09:00:00 AM,1025.0,7.280,,,,
1771,01/10/25 09:30:00 AM,1025.7,7.280,,,,
1772,01/10/25 10:00:00 AM,1026.1,7.280,,,,
1773,01/10/25 10:30:00 AM,1026.3,7.280,,,,
1774,01/10/25 11:00:00 AM,1026.6,7.280,,,,
1775,01/10/25 11:30:00 AM,1027.0,7.280,,,,
1776,01/10/25 12:00:00 PM,1026.9,7.280,,,,
1777,01/10/25 12:30:00 PM,1026.8,7.280,,,,
1778,01/10/25 01:00:00 PM,1027.0,7.280,,,,
1779,01/10/25 01:30:00 PM,1026.7,7.280,,,,
1780,01/10/25 02:00:00 PM,1026.9,7.280,,,,
1781,01/10/25 02:30:00 PM,1026.9,7.280,,,,
1782,01/10/25 03:00:00 PM,1026.9,7.280,,,,
1783,01/10/25 03:30:00 PM,1027.2,7.280,,,,
1784,01/10/25 04:00:00 PM,1027.9,7.280,,,,
1785,01/10/25 04:30:00 PM,1028.4,7.280,,,,
1786,01/10/25 05:00:00 PM,1028.6,7.280,,,,
1787,01/10/25 05:30:00 PM,1029.5,7.280,,,,
1788,01/10/25 06:00:00 PM,1029.9,7.280,,,,
1789,01/10/25 06:30:00 PM,1030.3,7.280,,,,
1790,01/10/25 07:00:00 PM,1030.5,7.280,,,,
1791,01/10/25 07:30:00 PM,1031.3,7.280,,,,
1792,01/10/25 08:00:00 PM,1031.5,7.280,,,,
1793,01/10/25 08:30:00 PM,1031.7,7.280,,,,
1794,01/10/25 09:00:00 PM,1032.1,7.280,,,,
1795,01/10/25 09:30:00 PM,1032.3,7.280,,,,
1796,01/10/25 10:00:00 PM,1032.8,7.280,,,,
1797,01/10/25 10:30:00 PM,1034.7,7.280,,,,
1798,01/10/25 11:00:00 PM,1035.4,7.280,,,,
1799,01/10/25 11:30:00 PM,1035.6,7.280,,,,
1800,01/11/25 12:00:00 AM,1035.5,7.280,,,,
1801,01/11/25 12:30:00 AM,1035.6,7.280,,,,
1802,01/11/25 01:00:00 AM,1036.0,7.280,,,,
1803,01/11/25 01:30:00 AM,1036.2,7.280,,,,
1804,01/11/25 02:00:00 AM,1036.5,7.280,,,,
1805,01/11/25 02:30:00 AM,1036.7,7.280,,,,
1806,01/11/25 03:00:00 AM,1036.9,7.280,,,,
1807,01/11/25 03:30:00 AM,1037.4,7.179,,,,
1808,01/11/25 04:00:00 AM,1037.7,7.280,,,,
1809,01/11/25 04:30:00 AM,1037.7,7.280,,,,
1810,01/11/25 05:00:00 AM,1037.9,7.280,,,,
1811,01/11/25 05:30:00 AM,1038.3,7.280,,,,
1812,01/11/25 06:00:00 AM,1038.7,7.280,,,,
1813,01/11/25 06:30:00 AM,1038.9,7.179,,,,
1814,01/11/25 07:00:00 AM,1039.1,7.280,,,,
1815,01/11/25 07:30:00 AM,1039.4,7.280,,,,
1816,01/11/25 08:00:00 AM,1039.6,7.179,,,,
1817,01/11/25 08:30:00 AM,1040.3,7.280,,,,
1818,01/11/25 09:00:00 AM,1040.2,7.179,,,,
1819,01/11/25 09:30:00 AM,1040.8,7.179,,,,
1820,01/11/25 10:00:00 AM,1041.2,7.179,,,,
1821,01/11/25 10:30:00 AM,1041.9,7.280,,,,
1822,01/11/25 11:00:00 AM,1042.5,7.280,,,,
1823,01/11/25 11:30:00 AM,1042.6,7.179,,,,
1824,01/11/25 12:00:00 PM,1042.4,7.179,,,,
1825,01/11/25 12:30:00 PM,1042.6,7.179,,,,
1826,01/11/25 01:00:00 PM,1042.7,7.179,,,,
1827,01/11/25 01:30:00 PM,1042.6,7.179,,,,
1828,01/11/25 02:00:00 PM,1042.6,7.179,,,,
1829,01/11/25 02:30:00 PM,1042.8,7.179,,,,
1830,01/11/25 03:00:00 PM,1042.9,7.179,,,,
1831,01/11/25 03:30:00 PM,1042.9,7.179,,,,
1832,01/11/25 04:00:00 PM,1042.9,7.179,,,,
